owi,ISBN-13,Title,Authors,Publisher,Year,Language,oclc,lcc,ddc,fast
102998507,9781416531043,Everything I Needed To Know About Being A Girl I Learned From Judy Blume,"['Jennifer OConnell', 'Meg Cabot', 'Beth Kendrick', 'Julie Kenner', 'Cara Lockwood', 'Stacey Ballis', 'Megan Crane', 'Laura Caldwell', 'Melissa Senate', 'Stephanie Lessing']",Gallery Books,2007,en,137238703,PS3552.L843,813.54,"{'1183089': 'Young adult fiction, American', '48991': 'Blume, Judy', '972484': 'Influence (Literary, artistic, etc.)'}"
69960704,9780385734073,BFF - Best Friends Forever : Two Novels,['Judy Blume'],Delacorte Books for Young Readers,2007,en,86123741,PZ7.B6265,FIC,"{'1728523': 'Dysfunctional families', '839671': 'Brothers and sisters', '935174': 'Friendship', '942561': 'Gifted children', '977397': 'Interpersonal relations'}"
463310,9780939666508,"Yosemite - Its Discovery, Its Wonders And Its People",['Margaret Sanborn'],Yosemite Assn,1989,en,7554535,F868.Y6,979.447,"{'1243895': 'California--Yosemite Valley', '39248': 'Muir, John, 1838-1914', '1034268': 'Natural history', '1155558': 'Travel', '1308988': 'California--Yosemite National Park'}"
1432782,9780385086165,A Man Of The People,['Chinua Achebe'],Penguin Books,1967,en,,,,
198078495,9781400076581,Collected Poems,['Chinua Achebe'],Penguin Books,2004,en,54006933,PR9387.9.A3,821.914,"{'1205229': 'Nigeria', '799882': 'African poetry (English)'}"
1603718,9780385014809,Arrow Of God,['Chinua Achebe'],Penguin Books,1989,en,18381994,PR9387.9.A3,823,"{'1205229': 'Nigeria', '966996': 'Igbo (African people)', '799849': 'African literature (English)', '1037596': 'Nigerian fiction (English)', '859599': 'Christianity', '910817': 'English fiction'}"
3943737565,9780385733205,Anatomy Of A Boyfriend - A Novel,['Daria Snadowsky'],Delacorte Books for Young Readers,2007,en,70176779,PS3619.N34,813.6,"{'1205150': 'Florida', '1114160': 'Sex', '1728849': 'Families', '888094': 'Dating (Social customs)', '956288': 'High schools', '1107958': 'Schools'}"
369385316,9781583224717,Lithium For Medea - A Novel,['Kate Braverman'],Seven Stories Press,2002,en,,,,
2261068563,9781853993237,Goethe: Die Leiden Des Jungen Werthers,['Johann Wolfgang von Goethe'],Bristol Classical Press,1998,en,2784696,PT2027.W3,833.6,"{'941384': 'German fiction', '1162027': 'Unrequited love', '1741332': 'Epistolary fiction, German', '1210272': 'Germany', '797378': 'Adultery', '1003020': 'Romance fiction, German', '1137578': 'Suicide', '1183263': 'Young men'}"
10227296361,9780486406541,The Odyssey,"['Homer', 'George Herbert Palmer']",Courier Corporation,1998,en,,,,
11700010339,9780976072614,Caesar's Commentaries - On The Gallic War And On The Civil War,"['Julius Caesar', 'W. A. MacDevitt', 'James H. Ford']",Special Edition Books,2005,en,67710327,,936.4,"{'1204623': 'Great Britain', '1240016': 'Europe--Gaul'}"
4575176151,9780760768952,The Conquest Of Gaul,"['Julius Caesar', 'F. P. Long', 'Cheryl Walker']",Barnes & Noble,2005,en,5678271,PA6235,878.1,"{'1240016': 'Europe--Gaul', '1021234': 'Military history, Ancient', '31693': 'Caesar, Julius', '1204885': 'Rome (Empire)', '869220': 'Command of troops', '1204623': 'Great Britain', '1245064': 'Europe', '993125': 'Latin language'}"
796379534,9781565849426,The Assassination Of Julius Caesar - A People's History Of Ancient Rome,['Michael Parenti'],The New Press,2004,en,50960806,DG267,937.05092,"{'1204885': 'Rome (Empire)', '31693': 'Caesar, Julius', '818962': 'Assassination', '1919741': 'Politics and government'}"
402567,9780060518653,Letters From The Earth - Uncensored Writings,['Mark Twain'],Harper Collins,2004,en,,,,
341570408,9780517053577,The Adventures Of Tom Sawyer - The Adventures Of Huckleberry Finn ; Mark Twain's Sketches ; Mark Twain's (Burlesque) Autobiography ; The Prince And The Pauper ; A Connecticut Yankee In King Arthur's Court,['Mark Twain'],Random House Value Pub,1990,en,,,,
,9781590526859,The Blazing Center Study Guide - The Soul-Satisfying Supremacy Of God In All Things,"['Desiring God', 'John Piper']",Multnomah,2006,en,,,,
577243,9780060977498,The God Of Small Things,['Arundhati Roy'],Harper Collins,1997,en,35744382,PR9499.3.R59,823,"{'1159851': 'Twins', '1210276': 'India', '1122346': 'Social classes', '896624': 'Domestic fiction', '1081344': 'Psychological fiction', '1205181': 'India--Kerala', '1728849': 'Families', '970135': 'Indic fiction (English)'}"
1810013641,9783492238694,Balzac und die kleine chinesische Schneiderin - Roman,['Sijie Dai'],,2003,de,46884190,PQ2664.A437,843.92,"{'1206073': 'China', '1078755': 'Prohibited books', '1007080': 'Man-woman relationships', '1069297': 'Political fiction', '837358': 'Boys', '1090626': 'Reading', '977397': 'Interpersonal relations', '857362': 'Chinese fiction'}"
11700657616,9780670030798,Winston Churchill - A Penguin Life,['John Keegan'],Viking Adult,2002,en,,,,
8709216,9780689118449,The Illustrated Garden Book,['Victoria Sackville-West'],Scribner,1986,en,14576059,SB406,635.90942,"{'1219920': 'England', '927841': 'Flower gardening', '927866': 'Flowers', '937852': 'Gardening', '1204623': 'Great Britain'}"
13653957,9780060987466,The Long Hard Road Out Of Hell,"['Marilyn Manson', 'Neil Strauss']",Harper Collins,1999,en,,,,
971816,9780859653725,Dissecting Marilyn Manson,['Gavin Baddeley'],Plexus Pub,2005,en,50937912,ML420.M233,782.421660922,"{'1099238': 'Rock musicians', '1204155': 'United States', '716418': 'Marilyn Manson (Musical group)'}"
26765920,9780312181338,Marilyn Manson,['Kurt Reighley'],Macmillan,1998,en,37947283,ML421.M387,782.421660922,"{'1099238': 'Rock musicians', '1204155': 'United States', '716418': 'Marilyn Manson (Musical group)'}"
,9781597818704,Marilyn Manson - The Lonely Watchman,['Richard D. Nelson'],Xulon Press,2006,en,,,,
143370932,9780521317504,"Philosophical Papers: Volume 1, Human Agency And Language","['Charles Taylor', 'Taylor', 'Taylor Charles']",Cambridge University Press,1985,en,,,,
197931385,9780674824263,Sources Of The Self - The Making Of The Modern Identity,['Charles Taylor'],Harvard University Press,1989,en,,,,
18552416,9780674268630,The Ethics Of Authenticity,['Charles Taylor'],Harvard University Press,1992,en,,,,
793900517,9780691037790,Multiculturalism - (Expanded Paperback Edition),"['Charles Taylor', 'Amy Gutmann']",Princeton University Press,1994,en,,,,
892335,9780521805223,Charles Taylor,"['Ruth Abbey', 'Lecturer in Philosophy Ruth Abbey', 'Cambridge University Press']",Cambridge University Press,2004,en,69332825,B995.T34,191,"{'132761': 'Taylor, Charles, 1931-', '1060777': 'Philosophy'}"
46399027,9780439517379,"Built To Last - Building America's Amazing Bridges, Dams, Tunnels, And Skyscrapers",['George Sullivan'],Scholastic,2005,en,56794513,TA23,624.0973,"{'1204155': 'United States', '862488': 'Civil engineering'}"
949276,9781591840565,"The Art Of The Start - The Time-Tested, Battle-Hardened Guide For Anyone Starting Anything",['Guy Kawasaki'],Penguin,2004,en,,,,
,9781560107668,Mandala Sand Art - A Unique Activity Kit For Creative Self-Expression,"['Walter Foster Publishing', 'Walter Foster', 'Walter Foster Creative Team']",Walter Foster Pub,2004,en,,,,
5453682835,9780451401960,The Death Shift - The True Story Of Nurse Genene Jones And The Texas Baby Murders,['Peter Elkind'],Onyx Books,1990,en,19265280,HV6541.U62,364.152309764351,"{'1210336': 'Texas', '972084': 'Infanticide', '1041618': 'Nurses', '221623': 'Jones, Genene', '1029821': 'Murderers', '1029781': 'Murder', '883516': 'Criminals'}"
30254703,9780553561524,Turn Of The Cards - A Wild Cards Novel,['Victor Milán'],Spectra,1993,en,27248485,PS648.S3,813.54,"{'1108635': 'Science fiction, American'}"
16983206,9780449239698,Turn Of The Cards,['Georgina Grey'],Fawcett Books,1979,en,5294129,PS3557.R4825,,
894670,9780736850919,Dr. Seuss,['Cheryl Carlson'],Capstone,2005,en,55518022,PS3513.E2,813.52,"{'1204155': 'United States', '35149': 'Seuss, Dr', '821764': 'Authors, American', '855803': ""Children's literature--Authorship"", '967426': 'Illustrators'}"
,9780590442091,Go Jump In The Pool!,['Gordon Korman'],Scholastic Paperbacks,1991,en,,,,
1152724930,,,,,,,,,,
52961504,9780752857930,The Pusher,['Ed McBain'],,2003,en,22421645,PS3515.U585,813.54,"{'793746': '87th Precinct (Imaginary place)', '1068398': 'Police', '1204155': 'United States', '847360': 'Carella, Steve (Fictitious character)', '891461': 'Detective and mystery stories', '807048': 'American fiction', '891483': 'Detective and mystery stories, American', '980169': 'Isola (Imaginary place)'}"
102985061,9780743463089,Eight Black Horses,['Ed McBain'],Pocket Books,2003,en,,,,
102985066,9780156032780,Fiddlers - A Novel Of The 87Th Precinct,['Ed McBain'],Houghton Mifflin Harcourt,2006,en,,,,
104788689,9780671025700,The Last Dance,['Ed McBain'],Pocket Books,2000,en,42726119,PS3515.U585,813.54,"{'793746': '87th Precinct (Imaginary place)', '1068398': 'Police', '847360': 'Carella, Steve (Fictitious character)', '1204155': 'United States', '862081': 'City and town life'}"
1152205683,,,,,,,,,,
864043813,9780471705222,Information Technology For Management - Transforming Organizations In The Digital Economy,"['Efraim Turban', 'Dorothy Leidner', 'Ephraim McLean', 'James Wetherbe']",John Wiley & Sons Incorporated,2006,en,58032468,T58.6,658.4038011,"{'1007271': 'Management information systems', '973089': 'Information technology'}"
3902355820,9780310272663,A Search For What Makes Sense,['Brian D. McLaren'],Zondervan,2007,en,,,,
837050229,9780393321630,Police Brutality - An Anthology,['Jill Nelson'],W. W. Norton,2001,en,43317928,HV8141,363.232,"{'1068571': 'Police brutality', '1204155': 'United States', '895102': 'Discrimination in law enforcement'}"
50134855,9781590526866,Reluctant Burglar,['Jill Elizabeth Nelson'],Multnomah,2006,en,,,,
353977897,9780767905107,Q - The Autobiography Of Quincy Jones,['Quincy Jones'],Three Rivers Press,2002,en,46240374,ML419.J7,781.64092,"{'1204155': 'United States', '176351': 'Jones, Quincy, 1933-', '982205': 'Jazz musicians', '1030641': 'Music trade', '1071344': 'Popular culture', '1071422': 'Popular music', '799273': 'African American musicians', '1030887': 'Musicians, Black'}"
570656,9780712645621,"The Mansion On The Hill - Dylan, Young, Geffen, Springsteen And The Head-On Collision Of Rock And Commerce",['Fred Goodman'],Vintage,2003,en,33983414,ML3534,781.660973,"{'1099204': 'Rock music', '1204155': 'United States', '1099211': 'Rock music--Economic aspects', '1099238': 'Rock musicians', '1030641': 'Music trade'}"
43561661,9780471758181,Lady On The Hill - How Biltmore Estate Became An American Icon,"['Howard E. Covington, Jr.', 'The Biltmore Company']",Wiley,2006,en,60705627,F264.A8,975.688,"{'1007945': 'Mansions--Conservation and restoration', '1205440': 'North Carolina--Asheville', '1485564': 'Cecil, William A. V', '672704': 'Biltmore Estate (Asheville, N.C.)', '840962': 'Buildings', '957729': 'Historic buildings--Conservation and restoration'}"
461260,9780679730613,Hit Men - Power Brokers And Fast Money Inside The Music Business,['Fredric Dannen'],Vintage,1991,en,,,,
9617241,9780060519131,Savannah Blues - A Novel,['Mary Kay Andrews'],Harper Collins,2003,en,,,,
149543297,9781568363561,The Last Shogun - The Life Of Tokugawa Yoshinobu,['Ryotaro Shiba'],Vertical Inc,2004,en,37782938,PL861.H48,895.635,"{'91053': 'Tokugawa, Yoshinobu, 1837-1913', '958058': 'Historical fiction, Japanese', '957973': 'Historical fiction', '1204082': 'Japan', '981565': 'Japanese language'}"
38463,9780340766163,Shōgun,['James Clavell'],Hodder & Stoughton Limited,1975,en,1371791,PS3553.L365,823.914,"{'1204082': 'Japan', '1711639': 'Tokugawa period, Japan, 1600-1868', '1104697': 'Samurai', '531720': 'Catholic Church', '839044': 'British', '1170813': 'Warlordism', '797462': 'Adventure stories', '1116798': 'Shoguns'}"
369859297,9780870679940,Whoreson - The Story Of A Ghetto Pimp,['Donald Goines'],Holloway House Publishing Company,1972,en,50761842,PS3557.O33,813.54,"{'1205010': 'Michigan--Detroit', '799127': 'African American criminals', '1079562': 'Prostitution', '973711': 'Inner cities', '799558': 'African Americans', '1741204': 'Pulp literature, American', '807048': 'American fiction'}"
5258807,9780870678813,Crime Partners,['Donald Goines'],Holloway House Publishing,2000,en,12142581,PS3557.O3255,813.54,"{'799558': 'African Americans', '1205010': 'Michigan--Detroit', '799127': 'African American criminals', '1029788': 'Murder--Investigation', '799236': 'African American men', '973711': 'Inner cities', '799028': 'African American authors', '891461': 'Detective and mystery stories'}"
197739694,9780060916510,Jonah's Gourd Vine,['Zora Neale Hurston'],Harper Collins,1990,en,21168663,PS3515.U789,813.52,"{'799558': 'African Americans', '799236': 'African American men', '1205150': 'Florida', '1808090': 'Bible.--New Testament', '1007080': 'Man-woman relationships'}"
4919572386,9780060921712,The Complete Stories,['Zora Neale Hurston'],Harper Collins,1996,en,,,,
421218,9780252008078,Zora Neale Hurston - A Literary Biography,['Robert E. Hemenway'],University of Illinois Press,1977,en,,,,
889724874,9781567430288,Zora Neale Hurston - Critical Perspectives Past And Present,['Zora Neale Hurston'],Amistad Press,1993,en,27266307,PS3515.U789,813.52,"{'799727': 'African Americans in literature', '1177093': 'Women and literature', '1244550': 'Southern States', '930370': 'Folklore in literature', '40307': 'Hurston, Zora Neale'}"
3768637691,9781595325556,"Tarot Cafe, The Volume 1","['Sang-Sun Park', 'Kristin Bailey Murphy']",Tokyopop,2005,en,,,,
9657911239,9780822331131,Photography's Other Histories,"['Christopher Pinney', 'Nicolas Peterson', 'Nicholas Thomas']",Duke University Press,2003,en,,,,
818568,9781861891846,'Photos Of The Gods' - The Printed Image And Political Struggle In India,['Christopher Pinney'],Reaktion Books,2004,en,52697021,BL2015.I4,320.095409045,"{'1210276': 'India', '1061714': 'Photography', '1076612': 'Printing', '1919741': 'Politics and government', '1061785': 'Photography--Political aspects', '957121': 'Hinduism', '2017321': 'Photography--Religious aspects--Hinduism'}"
419102,9780226675763,"Antitrust Law, Second Edition",['Richard A. Posner'],University of Chicago Press,2001,en,2119313,KF1649,343.73072,"{'1204155': 'United States', '810849': 'Antitrust law'}"
346658,9781400034628,Case Closed - Lee Harvey Oswald And The Assassination Of JFK,['Gerald Posner'],Anchor,2003,en,27810647,E842.9,364.1524,"{'16900': 'Oswald, Lee Harvey', '35588': 'Kennedy, John F. (John Fitzgerald), 1917-1963', '818962': 'Assassination'}"
7747901,9780674802803,Sex And Reason,['Richard A. POSNER'],Harvard University Press,1994,en,441330563,HQ16,306.7,"{'1090275': 'Rationalism', '1114167': 'Sex--Economic aspects', '1114252': 'Sex and law', '1114306': 'Sex customs'}"
4917185180,9780674514713,Law And Literature,['Richard A. Posner'],,1998,en,654448775,PN56.L33,809.933554,"{'993913': 'Law and literature', '994014': 'Law in literature', '995558': 'Legal stories', '993756': 'Law--Interpretation and construction'}"
570979,9780571172955,Orlando,['Sally Potter'],,1994,en,,,,
1911014458,9780140443103,Orlando Furioso - Part Two,['Ludovico Ariosto'],ePenguin,1991,en,,,,
1911014458,9780192836779,Orlando Furioso,['Lodovico Ariosto'],"Oxford University Press, USA",1998,en,49295296,PQ4582.E5,851.3,"{'1099609': 'Roland (Legendary character)', '980715': 'Italian poetry', '913931': 'Epic poetry, Italian', '988113': 'Knights and knighthood', '1099892': 'Romances', '52398': 'Robertson, J. M. (John Mackinnon), 1856-1933', '33846': 'Ariosto, Lodovico, 1474-1533', '914142': 'Epigrams, English'}"
750146944,9780140243642,"A People's Tragedy - The Russian Revolution, 1891-1924",['Orlando Figes'],Penguin Group USA,1998,en,36496487,DK260,947.083,"{'1210281': 'Soviet Union', '1207312': 'Russia'}"
323292949,9780060741877,"Alas, Babylon",['Pat Frank'],Harper Collins,2005,en,267989,PS3511.R255,813.54,"{'1040920': 'Nuclear warfare', '1205150': 'Florida', '1761768': 'Survival', '1761960': 'Shipwreck survival', '1108566': 'Science fiction'}"
11730333336,9781579546465,"The South Beach Diet - The Delicious, Doctor-Designed, Foolproof Plan For Fast And Healthy Weight Loss",['Arthur Agatston'],Rodale,2003,en,,,,
435467,9781842322765,On The Beach,['Nevil Shute'],House of Stratus Limited,2002,en,366779,PR6027.O54,823.912,"{'1040920': 'Nuclear warfare', '1204543': 'Australia', '533204': 'United States. Navy', '1040908': 'Nuclear submarines', '1170627': 'War stories', '1108566': 'Science fiction', '1108670': 'Science fiction, English'}"
432877,9780292707184,The Book Of Merlyn - The Unpubl. Conclusion To The Once And Future King; Prologue By Sylvia Townsend Warner; Ill. By Trevor Stubley,['Terence H. White'],,1977,en,,,,
3855577115,9781573221115,The Art Of Happiness - A Handbook For Living,"['Dalai Lama XIV Bstan-ʼdzin-rgya-mtsho', 'Howard C. Cutler']",Penguin,1998,en,,,,
2564794967,9780340831205,The Art Of Happiness At Work,"['Dalai Lama XIV Bstan-ʼdzin-rgya-mtsho', 'Howard C. Cutler']",Hodder & Stoughton,2003,en,52216188,BF481,294.3444,"{'1180203': 'Work--Psychological aspects', '1180211': 'Work--Religious aspects--Buddhism', '951171': 'Happiness--Religious aspects--Buddhism', '840040': 'Buddhism--Doctrines', '951160': 'Happiness'}"
57747300,9780943015538,זן ואומנות האושר,['Chris Prentiss'],,2006,en,70684400,BQ9286.2,294.3444,"{'1184200': 'Zen Buddhism--Doctrines', '1094114': 'Religious life--Buddhism', '951171': 'Happiness--Religious aspects--Buddhism'}"
9867946,9781590301876,Lovingkindness - The Revolutionary Art Of Happiness,"['Sharon Salzberg', 'Jon Kabat-Zinn']",Shambhala Publications,2004,en,31078653,BQ5612,294.3443,"{'1015414': 'Meditation--Buddhism', '871387': 'Compassion--Religious aspects--Buddhism'}"
198984917,9780781731836,Kaplan & Sadock's Synopsis Of Psychiatry - Behavioral Sciences/Clinical Psychiatry,"['Benjamin J. Sadock', 'Virginia A. Sadock']",,2003,en,,,,
34611331,,,,,,,46828876,LB2338,378.340973,"{'1204155': 'United States', '1432095': 'Scholarships', '1432104': 'Student aid', '903005': 'Education, Higher'}"
5218414355,9780756615697,Australia,['Rebecca Miles'],,2006,en,,,,
3943651725,9780312360863,Let's Go Australia 9Th Edition,"[""Let's Go Inc.""]",Macmillan,2006,en,,,,
3943367081,9780792238935,National Geographic Traveler: Australia,['Roff Martin Smith'],,2005,en,,,,
3145745331,9781853260735,Moll Flanders,['Daniel Defoe'],Wordsworth Editions,1993,en,,,,
3145745331,9780375760105,Moll Flanders,['Daniel Defoe'],Modern Library,2002,en,70744204,PR3404,823.5,"{'1176568': 'Women', '1219920': 'England', '1079535': 'Prostitutes', '1204271': 'England--London', '1204597': 'Virginia', '883516': 'Criminals', '1094793': 'Repentance', '855496': 'Children of prisoners'}"
388572,9780940450219,"The Leatherstocking Tales: The Pathfinder, Or The Inland Sea. The Deerslayer, Or The First War-Path",['James Fenimore Cooper'],,1985,en,,,,
4468588758,9780226500607,A River Runs Through It,['Norman Maclean'],University of Chicago Press,1989,en,18869665,PN1997,813.54,"{'921899': 'Fathers and sons', '1207555': 'Montana', '928413': 'Fly fishing', '839665': 'Brothers', '102872': 'Maclean, Norman, 1902-1990'}"
962138656,9780006380832,Empires Of The Monsoon - A History Of The Indian Ocean And Its Invaders,['Richard Hall'],HarperCollins Publishers,1998,en,39647511,DS340,909.09824,"{'1243380': 'Indian Ocean Region', '894950': 'Discoveries in geography', '1239511': 'Africa, East', '862898': 'Civilization', '869279': 'Commerce'}"
2070353815,9780394707761,The Next Whole Earth Catalog - Access To Tools,['Stewart Brand'],,1980,en,7836235,TS199,602.9473,"{'950966': 'Handicraft--Equipment and supplies', '1007993': 'Manufactures'}"
54655843,9780385191661,Whole Earth Software Catalog,['Stewart Brand'],"Garden City, N.Y. : Quantum Press/Doubleday",1984,en,,,,
2757900,9780812975215,Fooled By Randomness - The Hidden Role Of Chance In Life And In The Markets,['Nassim Nicholas Taleb'],Random House Trade Paperbacks,2005,en,,,,
13251520,9781560976936,El Borbah,['Charles Burns'],,2005,en,42026966,PN6727.B87,741.5973,"{'891448': 'Detective and mystery comic books, strips, etc', '807464': 'American wit and humor, Pictorial', '869145': 'Comic books, strips, etc', '960368': 'Horror comic books, strips, etc', '946656': 'Graphic novels'}"
2052480,9781560978008,Big Baby,['Charles Burns'],,2007,en,74968285,PN6727.B87,741.5973,"{'920701': 'Fantasy comic books, strips, etc', '891448': 'Detective and mystery comic books, strips, etc', '946656': 'Graphic novels', '837358': 'Boys', '1204155': 'United States', '1758734': 'Fotonovelas', '854835': 'Children', '869145': 'Comic books, strips, etc'}"
3375746949,9780375423802,Black Hole,['Charles Burns'],Pantheon,2005,en,58789188,PN6727.B87,741.5973,"{'1145551': 'Teenagers', '1204940': 'Washington (State)--Seattle', '1065045': 'Plague', '946656': 'Graphic novels', '1037812': 'Nineteen seventies', '1114952': 'Sexually transmitted diseases', '1014893': 'Medicine', '1204155': 'United States'}"
3375746949,9782840555520,Visions,['Charles Burns'],,2001,fr,,,,
3375746949,9782840558873,Reine des lézards,['Charles Burns'],Productions Guy Delcourt,2002,fr,,,,
1057410,9781583224892,9-11 [Neuf-Onze],"['Institute Professor & Professor of Linguistics (Emeritus) Noam Chomsky', 'Noam Chomsky']",Seven Stories Press,2001,en,,,,
10369824,9781878825049,"Secrets, Lies And Democracy","['Noam Chomsky', 'Institute Professor & Professor of Linguistics (Emeritus) Noam Chomsky', 'David Barsamian']",Real Story,1994,en,,,,
960275,9783110172799,Syntactic Structures,['Noam Chomsky'],Walter de Gruyter,2002,en,,,,
180687370,9781583225479,The Umbrella Of U.S. Power - The Universal Declaration Of Human Rights And The Contradictions Of U.S. Policy,['Noam Chomsky'],Seven Stories Press,2002,en,,,,
698132,9781878825087,The Common Good,"['Noam Chomsky', 'Institute Professor & Professor of Linguistics (Emeritus) Noam Chomsky', 'David Barsamian']",,1998,en,,,,
56535293,9780151003075,The Curious Sofa,['Edward Gorey'],Houghton Mifflin Harcourt,1997,en,37116137,PS3557.O753,741.5973,"{'807464': 'American wit and humor, Pictorial', '1204155': 'United States', '914957': 'Erotic stories', '915007': 'Erotica', '1007080': 'Man-woman relationships', '897776': 'Drawing, American', '1114160': 'Sex'}"
2865074956,9784835214108,Love mode,['ゆき・志水'],,2003,ja,893800249,,,
829973,9781932234411,Ring,['Koji Suzuki'],Vertical Inc,2004,en,,,,
4061545271,9781593072674,Birthday,"['Koji Suzuki', 'Meimu', 'Sakura Mizuki']",Dark Horse Comics,2004,en,,,,
897703768,9780387988924,"Strings, Conformal Fields, And M-Theory",['Michio Kaku'],Springer,2000,en,,,,
15943089,9780387985893,Introduction To Superstrings And M-Theory,['Michio Kaku'],Springer Science & Business Media,1999,en,,,,
7058304,9780896083219,To Win A Nuclear War - The Pentagon's Secret War Plans,"['Michio Kaku', 'Daniel Axelrod']",,1987,en,,,,
48390220,9781400079377,Company,['Max Barry'],Vintage,2007,en,60589155,PS3552.A7424,813.54,"{'842675': 'Business ethics', '1180270': 'Work environment', '879624': 'Corporate culture', '879777': 'Corporations', '1183263': 'Young men', '1105668': 'Satire', '963818': 'Humorous stories', '842262': 'Business'}"
611345,9780385493628,Fermat's Enigma - The Epic Quest To Solve The World's Greatest Mathematical Problem,['Simon Singh'],Anchor,1998,en,36969738,QA244,512.74,"{'922971': ""Fermat's last theorem"", '391991': 'Wiles, Andrew'}"
56897164,9781841882543,The Science Book,['Peter Tallack'],Weidenfeld & Nicolson,2006,en,59512602,Q180.55.D57,509,"{'1108176': 'Science', '894959': 'Discoveries in science'}"
9622279629,9781417699674,Kristy's Great Idea,"['Ann M. Martin', 'Raina Telgemeier']",Turtleback Books,2006,en,,,,
133224,9780205359219,The Actor In You - Sixteen Simple Steps To Understanding The Art Of Acting,['Robert L. Benedetti'],Allyn & Bacon,2003,en,,,,
133224,9780205479801,The Actor In You - Sixteen Simple Steps To Understanding The Art Of Acting,['Robert L. Benedetti'],Allyn & Bacon,2005,en,39124374,PN2061,792.028,{'796146': 'Acting'}
13946310,9780747250371,The Cat Who Played Post Office,['Lilian Jackson Braun'],Cat Who... Mysteries,1996,en,17197171,PS3552.R354,813.54,"{'1086199': 'Qwilleran, Jim (Fictitious character)', '849374': 'Cats', '1094906': 'Reporters and reporting', '1183875': 'Yum Yum (Fictitious character : Braun)', '988320': 'Koko (Fictitious character)', '848507': 'Cat owners', '1117985': 'Siamese cat', '1025992': 'Moose County (Imaginary place)'}"
15019178,9780385334563,Just Above My Head,['James Baldwin'],Delta,2000,en,5170168,PS3552.A45,813.54,"{'799152': 'African American families', '945034': 'Gospel musicians', '1312318': 'New York (State)--New York--Harlem', '939117': 'Gay men', '839666': 'Brothers--Death', '839665': 'Brothers', '799236': 'African American men', '1204333': 'New York (State)--New York'}"
48537752,9780679744733,Nobody Knows My Name - More Notes Of A Native Son,['James Baldwin'],Vintage,1993,en,,,,
33444495,9780375701894,Tell Me How Long The Train's Been Gone - A Novel,['James Baldwin'],Vintage,1968,en,427099,PS3552.A45,813.5,"{'798998': 'African American actors', '1137079': 'Successful people', '1312318': 'New York (State)--New York--Harlem', '953551': 'Heart--Diseases--Patients', '807048': 'American fiction', '910817': 'English fiction', '799558': 'African Americans'}"
48537789,9780307275936,If Beale Street Could Talk - A Novel,['James Baldwin'],Vintage,2006,en,810973,PS3552.A45,813.54,"{'799558': 'African Americans', '807048': 'American fiction', '985143': 'Justice (Virtue)', '799236': 'African American men', '920104': 'False imprisonment', '1007080': 'Man-woman relationships', '1002985': 'Romance fiction', '1204333': 'New York (State)--New York'}"
558493,9780060916497,Tell My Horse - Voodoo And Life In Haiti And Jamaica,['Zora Neale Hurston'],Harper Collins,1990,en,21063846,BL2490,299.67,"{'1205135': 'Haiti', '1211575': 'Jamaica', '1801724': 'Vodou', '1155558': 'Travel', '1007815': 'Manners and customs', '1919741': 'Politics and government', '950478': 'Haitians'}"
13793806,9780743253291,Wrapped In Rainbows - The Life Of Zora Neale Hurston,['Valerie Boyd'],Lisa Drew Books (Paperback),2004,en,48951437,PS3515.U789,813.52,"{'40307': 'Hurston, Zora Neale', '1039688': 'Novelists, American', '1244550': 'Southern States', '799279': 'African American novelists', '799438': 'African American women', '930376': 'Folklorists', '1204155': 'United States', '799477': 'African American women authors'}"
26199237,9780679761792,Going To Meet The Man,['James Baldwin'],Vintage,1995,en,275590,PS3552.A45,823,"{'1086509': 'Race relations', '1204155': 'United States', '1007815': 'Manners and customs', '1117064': 'Short stories, American', '1007080': 'Man-woman relationships', '1137151': 'Suffering', '799698': 'African Americans--Social conditions', '807049': 'American fiction--African American authors'}"
20848445,9780375701887,The Amen Corner - A Play,['James Baldwin'],Vintage,1998,en,,,,
4535798578,9780679761785,Blues For Mister Charlie - A Play,['James Baldwin'],Vintage,1995,en,,,,
7290555,9780060934545,Every Tongue Got To Confess - Negro Folk-Tales From The Gulf States,['Zora Neale Hurston'],Harper Perennial,2002,en,46683857,GR111.A47,398.208996073,"{'799558': 'African Americans', '1244550': 'Southern States', '949329': 'Gullahs'}"
534912,9780061131271,Factotum Tie-In,['Charles Bukowski'],Harper Collins,2006,en,70920499,PS3552.U4,813.54,"{'1043384': 'Occupations', '829327': 'Beats (Persons)', '1204155': 'United States', '804414': 'Alcoholics', '898087': 'Drifters', '797462': 'Adventure stories'}"
534956,9780061177590,Women - A Novel,['Charles Bukowski'],Harper Collins,2007,en,50709390,PS3552.U4,813.54,"{'1007080': 'Man-woman relationships', '1204155': 'United States', '804414': 'Alcoholics', '1081344': 'Psychological fiction', '821688': 'Authors', '1204540': 'California--Los Angeles', '1176568': 'Women', '1204928': 'California'}"
224175983,9780061177583,Ham On Rye - A Novel,['Charles Bukowski'],Harper Collins,2007,en,84903719,PS3552.U4,813.54,"{'1204540': 'California--Los Angeles', '804414': 'Alcoholics', '1145373': 'Teenage boys', '821688': 'Authors', '921899': 'Fathers and sons', '1183263': 'Young men', '923709': 'Fiction', '1007815': 'Manners and customs'}"
